PublicID	Analyzable	AccessionNumber	NewlySubmittedSample	Country	Province	Year	Source	Population	Cov5x	Cov10x	Cov25x	Cov50x	Cov100x	CovTotal	LenTotal	Fws	SampleInJointCallVcf	InImputedDeconvolutedVCF	RemovedInDedup	Hap1Ratio	Hap2Ratio
CVD_KHM_382	True	SRR25607302	True	Cambodia	Oddar Meanchey	2016	AFRIMS	ESEA	22425646.0	22089763.0	20945721.0	18493574.0	11950986.0	2212341854.0	22801615.0	0.989383720941395	True	True	False	1.0	0.0
CVD_KHM_383	True	SRR25607301	True	Cambodia	Oddar Meanchey	2016	AFRIMS	ESEA	22211085.0	21652945.0	18978725.0	10228259.0	233111.0	1062917769.0	22695720.0	0.988088122198604	True	True	False	1.0	0.0
CVD_KHM_384	True	SRR25607276	True	Cambodia	Oddar Meanchey	2016	AFRIMS	ESEA	22580856.0	22397908.0	21753555.0	20070119.0	13380686.0	2415637219.0	22793535.0	0.991817476770732	True	True	False	1.0	0.0
CVD_KHM_385	True	SRR25607275	True	Cambodia	Oddar Meanchey	2016	AFRIMS	ESEA	20139867.0	15604090.0	1398386.0	65512.0	6279.0	326252071.0	22447454.0	0.993535237892739	True	True	False	1.0	0.0
CVD_KHM_386	True	SRR25607274	True	Cambodia	Oddar Meanchey	2016	AFRIMS	ESEA	9379798.0	1724523.0	80690.0	13224.0	1706.0	118017424.0	20918311.0	0.96221664333313	True	True	False	0.97	0.03
CVD_KHM_387	True	SRR25607273	True	Cambodia	Oddar Meanchey	2016	AFRIMS	ESEA	22466271.0	22073111.0	19766695.0	12647603.0	665830.0	1225640879.0	22805145.0	0.98759919079823	True	True	False	1.0	0.0
CVD_KHM_388	True	SRR25607272	True	Cambodia	Oddar Meanchey	2016	AFRIMS	ESEA	22638538.0	22515548.0	22149769.0	21396226.0	19082465.0	4178953065.0	22812132.0	0.988056280373258	True	True	False	0.79	0.21
CVD_KHM_389	True	SRR25607271	True	Cambodia	Oddar Meanchey	2016	AFRIMS	ESEA	22399709.0	22027765.0	20724942.0	17764474.0	8145871.0	1886559256.0	22800377.0	0.989620006719295	True	True	False	1.0	0.0
CVD_KHM_390	True	SRR25607270	True	Cambodia	Oddar Meanchey	2016	AFRIMS	ESEA	22596701.0	22383199.0	21542453.0	18988563.0	8014846.0	1951992314.0	22827739.0	0.989539550117414	True	True	False	1.0	0.0
CVD_KHM_391	True	SRR25607269	True	Cambodia	Oddar Meanchey	2016	AFRIMS	ESEA	22302803.0	21728776.0	18896028.0	10117173.0	255153.0	1060519976.0	22763865.0	0.990657914375592	True	True	False	1.0	0.0
CVD_KHM_065	True	SRR25607267	True	Cambodia	Oddar Meanchey	2010	AFRIMS	ESEA	22341280.0	21932414.0	20669667.0	18170756.0	12631557.0	2399066502.0	22817507.0	0.946615795440898	True	True	False	0.78	0.21
CVD_KHM_001	True	SRR25607266	True	Cambodia	Battambang	2009	AFRIMS	ESEA	21825470.0	21012989.0	18349364.0	13431068.0	836166.0	1288704781.0	22645682.0	0.988761320888908	True	True	False	1.0	0.0
CVD_KHM_002	True	SRR25607265	True	Cambodia	Battambang	2009	AFRIMS	ESEA	22345245.0	21947317.0	20323508.0	16168888.0	5225508.0	1680610305.0	22720148.0	0.996053653355555	True	True	False	1.0	0.0
CVD_KHM_003	True	SRR25607264	True	Cambodia	Battambang	2009	AFRIMS	ESEA	16115389.0	8962581.0	247255.0	37438.0	3129.0	210912676.0	21673575.0	0.995576989311508	True	True	False	1.0	0.0
IGS-CBD-003	True	SRR7266712,SRR7266714,SRR7266713,SRR7266711,SRR5319273	False	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	22462909.0	22192512.0	21232043.0	19350566.0	15473403.0	3473907358.0	22777006.0	0.996107242206584	True	True	False	1.0	0.0
CVD_KHM_004	True	SRR25607263	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	22000890.0	21306096.0	17635455.0	5228311.0	185843.0	885384769.0	22575333.0	0.993900842557891	True	True	False	1.0	0.0
CVD_KHM_005	True	SRR25607262	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	22203644.0	21773082.0	19845332.0	14135686.0	667394.0	1318977627.0	22619545.0	0.995191879180107	True	True	False	1.0	0.0
CVD_KHM_006	True	SRR25607261	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	14674451.0	7190011.0	180824.0	21743.0	653.0	187824183.0	21236494.0	0.99521838488027	True	True	False	1.0	0.0
CVD_KHM_007	True	SRR25607260	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	22630054.0	22333698.0	21011216.0	17164465.0	6410718.0	1795726941.0	22929658.0	0.897667848619816	True	True	False	0.84	0.16
CVD_KHM_008	True	SRR25607259	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	22261134.0	21703471.0	19588382.0	14941328.0	1372424.0	1426048749.0	22823613.0	0.978048246008026	True	True	False	1.0	0.0
CVD_KHM_009	True	SRR25607258	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	21888782.0	21048165.0	17693346.0	9579508.0	262308.0	1009655222.0	22637769.0	0.987050534985896	True	True	False	1.0	0.0
CVD_KHM_010	True	SRR25607256	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	20645385.0	18560576.0	9833595.0	289441.0	39545.0	520209380.0	22388842.0	0.990110773357177	True	True	False	1.0	0.0
CVD_KHM_011	True	SRR25607255	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	1632122.0	143007.0	16123.0	1672.0	76.0	49223181.0	16730705.0	0.998804902643682	True	True	False	1.0	0.0
CVD_KHM_012	True	SRR25607254	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	22398572.0	22098864.0	21043275.0	18524579.0	11560247.0	2196001974.0	22744660.0	0.98946344165959	True	True	False	1.0	0.0
CVD_KHM_013	True	SRR25607253	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	4702362.0	467349.0	23739.0	1266.0	84.0	77213370.0	18852847.0	0.997527315810615	True	True	False	1.0	0.0
CVD_KHM_014	True	SRR25607132	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	22392642.0	22068843.0	21042701.0	19062184.0	14513255.0	2847285845.0	22807930.0	0.985576961119695	True	True	False	1.0	0.0
CVD_KHM_015	True	SRR25607131	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	20235363.0	17484213.0	7252391.0	432710.0	85986.0	473895475.0	22305477.0	0.997752382107461	True	True	False	1.0	0.0
CVD_KHM_016	True	SRR25607130	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	22290549.0	21987334.0	21051453.0	19182800.0	14597018.0	2877082273.0	22650597.0	0.994027928251929	True	True	False	1.0	0.0
CVD_KHM_017	True	SRR25607129	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	19980930.0	16265769.0	3370198.0	104147.0	12872.0	372470585.0	22392174.0	0.996477944996309	True	True	False	1.0	0.0
CVD_KHM_018	True	SRR25607128	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	16149837.0	10946786.0	1228691.0	135019.0	25697.0	259444939.0	21220372.0	0.99487251460478	True	True	False	1.0	0.0
CVD_KHM_019	True	SRR25607127	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	22448893.0	22140840.0	21071983.0	18739567.0	12727328.0	2339982947.0	22786542.0	0.988334169889127	True	True	False	1.0	0.0
CVD_KHM_020	True	SRR25607125	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	2216659.0	111886.0	1428.0	0.0	0.0	54566299.0	17037421.0	0.996395397201357	True	True	False	1.0	0.0
CVD_KHM_021	True	SRR25607124	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	22272732.0	21890361.0	20666495.0	18269783.0	12699423.0	2407535342.0	22720253.0	0.994661308950445	True	True	False	1.0	0.0
CVD_KHM_022	True	SRR25607123	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	21732058.0	20937019.0	18369863.0	13657298.0	991640.0	1317795160.0	22594087.0	0.988566117809133	True	True	False	1.0	0.0
CVD_KHM_023	True	SRR25607122	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	21361739.0	20251720.0	16611671.0	9083311.0	270978.0	967474469.0	22481750.0	0.996820841831993	True	True	False	1.0	0.0
CVD_KHM_024	True	SRR25607121	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	22242431.0	21757467.0	20025840.0	16299297.0	4920133.0	1662620458.0	22739877.0	0.98968073163313	True	True	False	1.0	0.0
CVD_KHM_025	True	SRR25607120	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	15051124.0	8194827.0	192205.0	18326.0	733.0	196793308.0	21345058.0	0.991642177351951	True	True	False	1.0	0.0
CVD_KHM_026	True	SRR25607119	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	22533943.0	22319089.0	21657790.0	20369563.0	17105112.0	3804516916.0	22807278.0	0.991504887595673	True	True	False	1.0	0.0
CVD_KHM_027	True	SRR25607118	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	16815699.0	11497965.0	759439.0	45098.0	2910.0	253985477.0	21438689.0	0.995943097218117	True	True	False	1.0	0.0
CVD_KHM_028	True	SRR25607117	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	20609626.0	18381144.0	9481955.0	291850.0	29050.0	514449582.0	22350553.0	0.98560681062499	True	True	False	1.0	0.0
CVD_KHM_029	True	SRR25607116	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	21801626.0	20881469.0	17701527.0	12272631.0	2890340.0	1335560581.0	22652779.0	0.951263785871893	True	True	False	0.85	0.15
CVD_KHM_030	True	SRR25607114	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	22533897.0	22332818.0	21760988.0	20712621.0	18138738.0	4677257334.0	22792496.0	0.988365501451265	True	True	False	0.76	0.24
CVD_KHM_031	True	SRR25607113	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	20627709.0	18426698.0	9159682.0	325625.0	33194.0	511033846.0	22236944.0	0.993921616473031	True	True	False	1.0	0.0
CVD_KHM_032	True	SRR25607112	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	21313070.0	20256927.0	16886168.0	10566675.0	325299.0	1048638642.0	22404578.0	0.990955701864074	True	True	False	1.0	0.0
CVD_KHM_033	True	SRR25607111	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	22179740.0	21614798.0	19510563.0	14983178.0	2835128.0	1501824945.0	22712549.0	0.992752054242874	True	True	False	1.0	0.0
CVD_KHM_034	True	SRR25607110	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	6303870.0	891184.0	15627.0	425.0	0.0	89884371.0	19255483.0	0.942132218964064	True	True	False	0.75	0.24
CVD_KHM_035	True	SRR25607109	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	21960927.0	21290441.0	19305747.0	15848986.0	8699522.0	1821881945.0	22693029.0	0.949206262379992	True	True	False	1.0	0.0
CVD_KHM_036	True	SRR25607156	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	6131260.0	966826.0	47795.0	4961.0	158.0	90664652.0	19343067.0	0.990646604662116	True	True	False	1.0	0.0
CVD_KHM_037	True	SRR25607155	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	22031378.0	21252677.0	18351522.0	12407864.0	381871.0	1178406849.0	22737244.0	0.88488960181464	True	True	False	0.71	0.18
CVD_KHM_038	True	SRR25607154	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	22397531.0	22051327.0	20969712.0	18831043.0	13862407.0	2691906135.0	22812047.0	0.980320890909186	True	True	False	1.0	0.0
CVD_KHM_039	True	SRR25607153	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	11764242.0	3606568.0	63565.0	5025.0	90.0	141582079.0	20887136.0	0.995175010281774	True	True	False	1.0	0.0
CVD_KHM_040	True	SRR25607151	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	17595307.0	11662959.0	518052.0	36713.0	2655.0	254349341.0	22066368.0	0.766869060735679	True	True	False	1.0	0.0
CVD_KHM_041	True	SRR25607150	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	12051669.0	4069513.0	61875.0	5098.0	80.0	145527767.0	20645230.0	0.997259776414921	True	True	False	1.0	0.0
CVD_KHM_042	True	SRR25607149	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	22113118.0	21557975.0	19826057.0	16626030.0	9857450.0	1954233734.0	22733658.0	0.972780530008042	True	True	False	1.0	0.0
CVD_KHM_043	True	SRR25607148	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	7733353.0	1436608.0	19545.0	486.0	0.0	101224773.0	19346121.0	0.973612878424169	True	True	False	0.99	0.01
CVD_KHM_044	True	SRR25607147	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	22680400.0	22442777.0	21729317.0	20266001.0	16206866.0	3245781466.0	22945906.0	0.93884262725727	True	True	False	0.95	0.05
CVD_KHM_045	True	SRR25607146	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	21955175.0	21146122.0	18007201.0	11037004.0	220751.0	1076796046.0	22672735.0	0.703448421410233	True	True	False	1.0	0.0
CVD_KHM_046	True	SRR25607145	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	5913450.0	795874.0	20998.0	1021.0	0.0	86136589.0	18810470.0	0.993777101649024	True	True	False	1.0	0.0
CVD_KHM_047	True	SRR25607144	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	22334433.0	22048461.0	21201857.0	19636658.0	15823478.0	3252514991.0	22680654.0	0.993662955457034	True	True	False	1.0	0.0
CVD_KHM_048	True	SRR25607143	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	3545770.0	255259.0	6005.0	12.0	0.0	66961160.0	18203928.0	0.995149792850501	True	True	False	1.0	0.0
CVD_KHM_049	True	SRR25607142	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	21376344.0	20414754.0	17573974.0	12956548.0	1312961.0	1281221202.0	22417369.0	0.990385959306978	True	True	False	1.0	0.0
CVD_KHM_050	True	SRR25607140	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	10665144.0	2914215.0	96227.0	11138.0	154.0	131699991.0	20706203.0	0.992019760467272	True	True	False	1.0	0.0
CVD_KHM_051	True	SRR25607139	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	21362329.0	20252895.0	16435527.0	7795997.0	125471.0	905528328.0	22469970.0	0.993532929215715	True	True	False	1.0	0.0
CVD_KHM_052	True	SRR25607138	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	20795093.0	19096767.0	13500336.0	2702332.0	193520.0	704415319.0	22381706.0	0.9899639352455	True	True	False	1.0	0.0
CVD_KHM_053	True	SRR25607137	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	22452903.0	22221173.0	21519649.0	20136540.0	16464017.0	3388065785.0	22734876.0	0.988273703162573	True	True	False	1.0	0.0
CVD_KHM_054	True	SRR25607136	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	22552485.0	22349113.0	21756792.0	20690181.0	18173828.0	5255686849.0	22804675.0	0.992709258855831	True	True	False	0.7	0.3
CVD_KHM_055	True	SRR25607135	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	22570277.0	22375741.0	21739286.0	20296335.0	15848934.0	3023275545.0	22800815.0	0.992060646669502	True	True	False	1.0	0.0
CVD_KHM_056	True	SRR25607134	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	2488566.0	134116.0	2783.0	6.0	0.0	56919418.0	17317596.0	0.997141270479113	True	True	False	1.0	0.0
CVD_KHM_057	True	SRR25607133	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	10248492.0	2968277.0	134702.0	23778.0	718.0	129416107.0	20135750.0	0.995870417985527	True	True	False	1.0	0.0
CVD_KHM_058	True	SRR25607039	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	5211627.0	609009.0	14039.0	544.0	0.0	80998962.0	18833977.0	0.995812298593089	True	True	False	1.0	0.0
CVD_KHM_059	True	SRR25607038	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	21803227.0	20889755.0	17080417.0	7137223.0	172631.0	914735800.0	22573435.0	0.99436435770623	True	True	False	1.0	0.0
CVD_KHM_060	True	SRR25607036	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	21680398.0	20458043.0	14934848.0	2204786.0	89732.0	727766975.0	22616190.0	0.993913431906404	True	True	False	1.0	0.0
CVD_KHM_061	True	SRR25607035	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	22278055.0	21818895.0	20528643.0	18235003.0	12977579.0	2464441641.0	22792449.0	0.950109561729761	True	True	False	0.95	0.05
CVD_KHM_062	True	SRR25607034	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	20335756.0	17439028.0	5306983.0	182615.0	25089.0	423420301.0	22383699.0	0.995963405384352	True	True	False	1.0	0.0
CVD_KHM_063	True	SRR25607033	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	15258297.0	7455953.0	218198.0	27208.0	1134.0	194498697.0	21506075.0	0.996125293165362	True	True	False	1.0	0.0
CVD_KHM_064	True	SRR25607032	True	Cambodia	Oddar Meanchey	2009	AFRIMS	ESEA	18636032.0	14031137.0	1597661.0	92889.0	10638.0	309576983.0	22038068.0	0.99531853941541	True	True	False	1.0	0.0
IGS-CBD-005	True	SRR5360249,SRR5360247,SRR5360250,SRR5360248	False	Cambodia	Battambang	2010	AFRIMS	ESEA	22506085.0	22171345.0	21119263.0	19187289.0	15435680.0	3885057017.0	22907054.0	0.949811229646816	True	True	False	0.76	0.16
IGS-CBD-006	True	SRR5360269,SRR5360271,SRR5360270,SRR5360272	False	Cambodia	Battambang	2010	AFRIMS	ESEA	22343777.0	21879662.0	20084412.0	16496638.0	11512257.0	2543223477.0	22832001.0	0.986386300751507	True	True	False	1.0	0.0
IGS-CBD-007	True	SRR5346276	False	Cambodia	Battambang	2010	AFRIMS	ESEA	22527629.0	22259828.0	21247753.0	18489553.0	6738337.0	1852216218.0	22821410.0	0.988569580619917	True	True	False	1.0	0.0
IGS-CBD-008	True	SRR5346277	False	Cambodia	Battambang	2010	AFRIMS	ESEA	9570127.0	2080796.0	44100.0	3273.0	94.0	118921013.0	20824087.0	0.988772231565067	True	True	False	1.0	0.0
IGS-CBD-009	True	SRR5360220,SRR5360219,SRR5360221,SRR5346278	False	Cambodia	Battambang	2010	AFRIMS	ESEA	22741126.0	22618618.0	22173000.0	20982660.0	16861598.0	3728470389.0	22922065.0	0.987345313455944	True	True	False	1.0	0.0
IGS-CBD-010	True	SRR5346280,SRR5346279	False	Cambodia	Battambang	2010	AFRIMS	ESEA	22405996.0	22054799.0	20727361.0	18024467.0	12640063.0	2379543724.0	22773433.0	0.978366507032672	True	True	False	0.73	0.27
CVD_KHM_066	True	SRR25607031	True	Cambodia	Battambang	2010	AFRIMS	ESEA	22544867.0	22402018.0	22008503.0	21301527.0	19540192.0	5270344975.0	22741121.0	0.980075838808358	True	True	False	1.0	0.0
CVD_KHM_067	True	SRR25607030	True	Cambodia	Battambang	2010	AFRIMS	ESEA	20422116.0	18555579.0	12826124.0	1929453.0	81188.0	650545762.0	22199445.0	0.986176520733971	True	True	False	1.0	0.0
CVD_KHM_068	True	SRR25607029	True	Cambodia	Battambang	2010	AFRIMS	ESEA	20881181.0	19155097.0	13293753.0	1761977.0	102924.0	665245540.0	22360482.0	0.993341603080779	True	True	False	1.0	0.0
CVD_KHM_069	True	SRR25607028	True	Cambodia	Battambang	2010	AFRIMS	ESEA	13884631.0	5422845.0	137985.0	17705.0	404.0	169248685.0	21453165.0	0.992220140844484	True	True	False	1.0	0.0
CVD_KHM_070	True	SRR25607027	True	Cambodia	Battambang	2010	AFRIMS	ESEA	9085194.0	1878226.0	34644.0	2301.0	0.0	114528998.0	20342186.0	0.995185338376013	True	True	False	1.0	0.0
CVD_KHM_071	True	SRR25607024	True	Cambodia	Battambang	2010	AFRIMS	ESEA	22604628.0	22451153.0	21971741.0	20998537.0	18156231.0	3704517843.0	22793103.0	0.990770795916934	True	True	False	1.0	0.0
CVD_KHM_072	True	SRR25607023	True	Cambodia	Battambang	2010	AFRIMS	ESEA	20407056.0	17869839.0	7152640.0	227264.0	33392.0	462720401.0	22291122.0	0.991787848557301	True	True	False	1.0	0.0
CVD_KHM_073	True	SRR25607022	True	Cambodia	Battambang	2010	AFRIMS	ESEA	15975471.0	8178507.0	194626.0	18814.0	874.0	203823749.0	21701881.0	0.994183352894396	True	True	False	1.0	0.0
CVD_KHM_074	True	SRR25607021	True	Cambodia	Battambang	2010	AFRIMS	ESEA	22208066.0	21806694.0	20590907.0	18258519.0	12636476.0	2303279453.0	22677908.0	0.990573517593373	True	True	False	1.0	0.0
CVD_KHM_075	True	SRR25607020	True	Cambodia	Battambang	2010	AFRIMS	ESEA	22569256.0	22379028.0	21758226.0	20368334.0	16112758.0	2978240502.0	22795242.0	0.990249951691593	True	True	False	1.0	0.0
CVD_KHM_076	True	SRR25607019	True	Cambodia	Battambang	2010	AFRIMS	ESEA	22456738.0	22196972.0	21340118.0	19441609.0	14356290.0	2701737728.0	22751632.0	0.990791372715841	True	True	False	1.0	0.0
CVD_KHM_077	True	SRR25607018	True	Cambodia	Battambang	2010	AFRIMS	ESEA	22051904.0	21592668.0	20119173.0	17034745.0	8351954.0	1838708309.0	22574226.0	0.992615308193523	True	True	False	1.0	0.0
CVD_KHM_078	True	SRR25607017	True	Cambodia	Battambang	2010	AFRIMS	ESEA	21669494.0	20655645.0	16618093.0	6373000.0	157489.0	883263983.0	22558666.0	0.99178787044736	True	True	False	1.0	0.0
CVD_KHM_079	True	SRR25607016	True	Cambodia	Battambang	2010	AFRIMS	ESEA	21434452.0	20006118.0	13957357.0	1560134.0	65651.0	678897461.0	22538912.0	0.991169321622955	True	True	False	1.0	0.0
CVD_KHM_080	True	SRR25606991	True	Cambodia	Battambang	2010	AFRIMS	ESEA	19283873.0	15415423.0	3813856.0	90326.0	10710.0	366699442.0	22137796.0	0.996470468798865	True	True	False	1.0	0.0
CVD_KHM_081	True	SRR25606989	True	Cambodia	Battambang	2010	AFRIMS	ESEA	20278009.0	17849013.0	7991762.0	266326.0	43196.0	478761020.0	22239190.0	0.992344995912569	True	True	False	1.0	0.0
CVD_KHM_082	True	SRR25606988	True	Cambodia	Battambang	2010	AFRIMS	ESEA	22736123.0	22539944.0	21917366.0	20598682.0	16793842.0	3207891061.0	22948335.0	0.832902866505878	True	True	False	0.86	0.14
CVD_KHM_083	True	SRR25606987	True	Cambodia	Oddar Meanchey	2010	AFRIMS	ESEA	21233039.0	19316975.0	10873460.0	360795.0	31281.0	556986921.0	22695609.0	0.671958313336436	True	True	False	0.8	0.2
CVD_KHM_084	True	SRR25606986	True	Cambodia	Oddar Meanchey	2010	AFRIMS	ESEA	21157308.0	19190736.0	10385614.0	339930.0	32062.0	545075879.0	22614970.0	0.847016635229358	True	True	False	0.81	0.18
CVD_KHM_085	True	SRR25606985	True	Cambodia	Oddar Meanchey	2010	AFRIMS	ESEA	7584095.0	1235778.0	29973.0	2433.0	108.0	101257921.0	19981238.0	0.973211295531496	True	True	False	0.99	0.01
CVD_KHM_086	True	SRR25606984	True	Cambodia	Oddar Meanchey	2010	AFRIMS	ESEA	21845183.0	21026993.0	18083960.0	12046201.0	396949.0	1152354825.0	22609929.0	0.993531204199439	True	True	False	1.0	0.0
CVD_KHM_087	True	SRR25606983	True	Cambodia	Oddar Meanchey	2010	AFRIMS	ESEA	22655162.0	22532755.0	22184115.0	21525292.0	19805149.0	5144759866.0	22830417.0	0.990687629421036	True	True	False	1.0	0.0
CVD_KHM_088	True	SRR25606982	True	Cambodia	Oddar Meanchey	2010	AFRIMS	ESEA	10623533.0	2551217.0	39726.0	3355.0	260.0	128542696.0	20902150.0	0.993343581041907	True	True	False	1.0	0.0
CVD_KHM_089	True	SRR25606981	True	Cambodia	Oddar Meanchey	2010	AFRIMS	ESEA	22436011.0	22208391.0	21547311.0	20359471.0	17575799.0	4219577113.0	22723369.0	0.993351637886684	True	True	False	1.0	0.0
CVD_KHM_090	True	SRR25606980	True	Cambodia	Oddar Meanchey	2010	AFRIMS	ESEA	22628165.0	22452986.0	21952596.0	21055451.0	18902284.0	5122806255.0	22843982.0	0.909198204206602	True	True	False	0.85	0.15
CVD_KHM_091	True	SRR25606978	True	Cambodia	Oddar Meanchey	2010	AFRIMS	ESEA	22421999.0	22177774.0	21411558.0	19774770.0	15124778.0	2821332760.0	22715096.0	0.994963310263349	True	True	False	1.0	0.0
CVD_KHM_092	True	SRR25606977	True	Cambodia	Oddar Meanchey	2010	AFRIMS	ESEA	22458948.0	22180843.0	21283274.0	19391402.0	13794107.0	2476653116.0	22774511.0	0.993103203093681	True	True	False	1.0	0.0
CVD_KHM_093	True	SRR25606976	True	Cambodia	Oddar Meanchey	2010	AFRIMS	ESEA	21999841.0	21261943.0	18150260.0	9899063.0	217618.0	1033223006.0	22640646.0	0.989307406102276	True	True	False	1.0	0.0
CVD_KHM_094	True	SRR25606975	True	Cambodia	Oddar Meanchey	2010	AFRIMS	ESEA	22533371.0	22307135.0	21634186.0	20297327.0	16765980.0	3451623093.0	22813585.0	0.986532299465023	True	True	False	1.0	0.0
CVD_KHM_095	True	SRR25606974	True	Cambodia	Oddar Meanchey	2010	AFRIMS	ESEA	21237455.0	19905017.0	15267652.0	4785156.0	127363.0	800348250.0	22469797.0	0.991062111795195	True	True	False	1.0	0.0
CVD_KHM_096	True	SRR25606973	True	Cambodia	Oddar Meanchey	2010	AFRIMS	ESEA	20492238.0	18252919.0	9965334.0	363895.0	39650.0	526559911.0	22327770.0	0.994477304505359	True	True	False	1.0	0.0
CVD_KHM_097	True	SRR25606972	True	Cambodia	Oddar Meanchey	2010	AFRIMS	ESEA	21594309.0	20127228.0	13308287.0	1491119.0	33897.0	660950991.0	22597479.0	0.976200853159137	True	True	False	1.0	0.0
CVD_KHM_098	True	SRR25606971	True	Cambodia	Oddar Meanchey	2010	AFRIMS	ESEA	15328219.0	7812353.0	161908.0	13859.0	316.0	196005084.0	21466366.0	0.993901192934646	True	True	False	1.0	0.0
CVD_KHM_099	True	SRR25606970	True	Cambodia	Oddar Meanchey	2010	AFRIMS	ESEA	12162445.0	4214627.0	78970.0	8594.0	232.0	147417073.0	20529968.0	0.997309569556937	True	True	False	1.0	0.0
